jra_race_id,netkeiba_race_id,race_date,course,race_no,mapping_status,mapping_note
202402171010,202410020310,2024-02-17,kokura,10,mapped,calendar course=kokura meeting=2 day=3
202402171011,202410020311,2024-02-17,kokura,11,mapped,calendar course=kokura meeting=2 day=3
202402171012,202410020312,2024-02-17,kokura,12,mapped,calendar course=kokura meeting=2 day=3
202402170801,202408020701,2024-02-17,kyoto,1,mapped,calendar course=kyoto meeting=2 day=7
202402170802,202408020702,2024-02-17,kyoto,2,mapped,calendar course=kyoto meeting=2 day=7
202402170803,202408020703,2024-02-17,kyoto,3,mapped,calendar course=kyoto meeting=2 day=7
202402170804,202408020704,2024-02-17,kyoto,4,mapped,calendar course=kyoto meeting=2 day=7
202402170805,202408020705,2024-02-17,kyoto,5,mapped,calendar course=kyoto meeting=2 day=7
202402170806,202408020706,2024-02-17,kyoto,6,mapped,calendar course=kyoto meeting=2 day=7
202402170807,202408020707,2024-02-17,kyoto,7,mapped,calendar course=kyoto meeting=2 day=7
202402170808,202408020708,2024-02-17,kyoto,8,mapped,calendar course=kyoto meeting=2 day=7
202402170809,202408020709,2024-02-17,kyoto,9,mapped,calendar course=kyoto meeting=2 day=7
202402170810,202408020710,2024-02-17,kyoto,10,mapped,calendar course=kyoto meeting=2 day=7
202402170811,202408020711,2024-02-17,kyoto,11,mapped,calendar course=kyoto meeting=2 day=7
202402170812,202408020712,2024-02-17,kyoto,12,mapped,calendar course=kyoto meeting=2 day=7
202402170501,202405010701,2024-02-17,tokyo,1,mapped,calendar course=tokyo meeting=1 day=7
202402170502,202405010702,2024-02-17,tokyo,2,mapped,calendar course=tokyo meeting=1 day=7
202402170503,202405010703,2024-02-17,tokyo,3,mapped,calendar course=tokyo meeting=1 day=7
202402170504,202405010704,2024-02-17,tokyo,4,mapped,calendar course=tokyo meeting=1 day=7
202402170505,202405010705,2024-02-17,tokyo,5,mapped,calendar course=tokyo meeting=1 day=7
202402170506,202405010706,2024-02-17,tokyo,6,mapped,calendar course=tokyo meeting=1 day=7
202402170507,202405010707,2024-02-17,tokyo,7,mapped,calendar course=tokyo meeting=1 day=7
202402170508,202405010708,2024-02-17,tokyo,8,mapped,calendar course=tokyo meeting=1 day=7
202402170509,202405010709,2024-02-17,tokyo,9,mapped,calendar course=tokyo meeting=1 day=7
202402170510,202405010710,2024-02-17,tokyo,10,mapped,calendar course=tokyo meeting=1 day=7
202402170511,202405010711,2024-02-17,tokyo,11,mapped,calendar course=tokyo meeting=1 day=7
202402170512,202405010712,2024-02-17,tokyo,12,mapped,calendar course=tokyo meeting=1 day=7
202402181001,202410020401,2024-02-18,kokura,1,mapped,calendar course=kokura meeting=2 day=4
202402181002,202410020402,2024-02-18,kokura,2,mapped,calendar course=kokura meeting=2 day=4
202402181003,202410020403,2024-02-18,kokura,3,mapped,calendar course=kokura meeting=2 day=4
202402181004,202410020404,2024-02-18,kokura,4,mapped,calendar course=kokura meeting=2 day=4
202402181005,202410020405,2024-02-18,kokura,5,mapped,calendar course=kokura meeting=2 day=4
202402181006,202410020406,2024-02-18,kokura,6,mapped,calendar course=kokura meeting=2 day=4
202402181007,202410020407,2024-02-18,kokura,7,mapped,calendar course=kokura meeting=2 day=4
202402181008,202410020408,2024-02-18,kokura,8,mapped,calendar course=kokura meeting=2 day=4
202402181009,202410020409,2024-02-18,kokura,9,mapped,calendar course=kokura meeting=2 day=4
202402181010,202410020410,2024-02-18,kokura,10,mapped,calendar course=kokura meeting=2 day=4
202402181011,202410020411,2024-02-18,kokura,11,mapped,calendar course=kokura meeting=2 day=4
202402181012,202410020412,2024-02-18,kokura,12,mapped,calendar course=kokura meeting=2 day=4
202402180801,202408020801,2024-02-18,kyoto,1,mapped,calendar course=kyoto meeting=2 day=8
202402180802,202408020802,2024-02-18,kyoto,2,mapped,calendar course=kyoto meeting=2 day=8
202402180803,202408020803,2024-02-18,kyoto,3,mapped,calendar course=kyoto meeting=2 day=8
202402180804,202408020804,2024-02-18,kyoto,4,mapped,calendar course=kyoto meeting=2 day=8
202402180805,202408020805,2024-02-18,kyoto,5,mapped,calendar course=kyoto meeting=2 day=8
202402180806,202408020806,2024-02-18,kyoto,6,mapped,calendar course=kyoto meeting=2 day=8
202402180807,202408020807,2024-02-18,kyoto,7,mapped,calendar course=kyoto meeting=2 day=8
202402180808,202408020808,2024-02-18,kyoto,8,mapped,calendar course=kyoto meeting=2 day=8
202402180809,202408020809,2024-02-18,kyoto,9,mapped,calendar course=kyoto meeting=2 day=8
202402180810,202408020810,2024-02-18,kyoto,10,mapped,calendar course=kyoto meeting=2 day=8
202402180811,202408020811,2024-02-18,kyoto,11,mapped,calendar course=kyoto meeting=2 day=8
202402180812,202408020812,2024-02-18,kyoto,12,mapped,calendar course=kyoto meeting=2 day=8
202402180501,202405010801,2024-02-18,tokyo,1,mapped,calendar course=tokyo meeting=1 day=8
202402180502,202405010802,2024-02-18,tokyo,2,mapped,calendar course=tokyo meeting=1 day=8
202402180503,202405010803,2024-02-18,tokyo,3,mapped,calendar course=tokyo meeting=1 day=8
202402180504,202405010804,2024-02-18,tokyo,4,mapped,calendar course=tokyo meeting=1 day=8
202402180505,202405010805,2024-02-18,tokyo,5,mapped,calendar course=tokyo meeting=1 day=8
202402180506,202405010806,2024-02-18,tokyo,6,mapped,calendar course=tokyo meeting=1 day=8
202402180507,202405010807,2024-02-18,tokyo,7,mapped,calendar course=tokyo meeting=1 day=8
202402180508,202405010808,2024-02-18,tokyo,8,mapped,calendar course=tokyo meeting=1 day=8
202402180509,202405010809,2024-02-18,tokyo,9,mapped,calendar course=tokyo meeting=1 day=8
202402180510,202405010810,2024-02-18,tokyo,10,mapped,calendar course=tokyo meeting=1 day=8
202402180511,202405010811,2024-02-18,tokyo,11,mapped,calendar course=tokyo meeting=1 day=8
202402180512,202405010812,2024-02-18,tokyo,12,mapped,calendar course=tokyo meeting=1 day=8
202402240901,202409010101,2024-02-24,hanshin,1,mapped,calendar course=hanshin meeting=1 day=1
202402240902,202409010102,2024-02-24,hanshin,2,mapped,calendar course=hanshin meeting=1 day=1
202402240903,202409010103,2024-02-24,hanshin,3,mapped,calendar course=hanshin meeting=1 day=1
202402240904,202409010104,2024-02-24,hanshin,4,mapped,calendar course=hanshin meeting=1 day=1
202402240905,202409010105,2024-02-24,hanshin,5,mapped,calendar course=hanshin meeting=1 day=1
202402240906,202409010106,2024-02-24,hanshin,6,mapped,calendar course=hanshin meeting=1 day=1
202402240907,202409010107,2024-02-24,hanshin,7,mapped,calendar course=hanshin meeting=1 day=1
202402240908,202409010108,2024-02-24,hanshin,8,mapped,calendar course=hanshin meeting=1 day=1
202402240909,202409010109,2024-02-24,hanshin,9,mapped,calendar course=hanshin meeting=1 day=1
202402240910,202409010110,2024-02-24,hanshin,10,mapped,calendar course=hanshin meeting=1 day=1
202402240911,202409010111,2024-02-24,hanshin,11,mapped,calendar course=hanshin meeting=1 day=1
202402240912,202409010112,2024-02-24,hanshin,12,mapped,calendar course=hanshin meeting=1 day=1
202402241001,202410020501,2024-02-24,kokura,1,mapped,calendar course=kokura meeting=2 day=5
202402241002,202410020502,2024-02-24,kokura,2,mapped,calendar course=kokura meeting=2 day=5
202402241003,202410020503,2024-02-24,kokura,3,mapped,calendar course=kokura meeting=2 day=5
202402241004,202410020504,2024-02-24,kokura,4,mapped,calendar course=kokura meeting=2 day=5
202402241005,202410020505,2024-02-24,kokura,5,mapped,calendar course=kokura meeting=2 day=5
202402241006,202410020506,2024-02-24,kokura,6,mapped,calendar course=kokura meeting=2 day=5
202402241007,202410020507,2024-02-24,kokura,7,mapped,calendar course=kokura meeting=2 day=5
202402241008,202410020508,2024-02-24,kokura,8,mapped,calendar course=kokura meeting=2 day=5
202402241009,202410020509,2024-02-24,kokura,9,mapped,calendar course=kokura meeting=2 day=5
202402241010,202410020510,2024-02-24,kokura,10,mapped,calendar course=kokura meeting=2 day=5
202402241011,202410020511,2024-02-24,kokura,11,mapped,calendar course=kokura meeting=2 day=5
202402241012,202410020512,2024-02-24,kokura,12,mapped,calendar course=kokura meeting=2 day=5
202402240601,202406020101,2024-02-24,nakayama,1,mapped,calendar course=nakayama meeting=2 day=1
202402240602,202406020102,2024-02-24,nakayama,2,mapped,calendar course=nakayama meeting=2 day=1
202402240603,202406020103,2024-02-24,nakayama,3,mapped,calendar course=nakayama meeting=2 day=1
202402240604,202406020104,2024-02-24,nakayama,4,mapped,calendar course=nakayama meeting=2 day=1
202402240605,202406020105,2024-02-24,nakayama,5,mapped,calendar course=nakayama meeting=2 day=1
202402240606,202406020106,2024-02-24,nakayama,6,mapped,calendar course=nakayama meeting=2 day=1
202402240607,202406020107,2024-02-24,nakayama,7,mapped,calendar course=nakayama meeting=2 day=1
202402240608,202406020108,2024-02-24,nakayama,8,mapped,calendar course=nakayama meeting=2 day=1
202402240609,202406020109,2024-02-24,nakayama,9,mapped,calendar course=nakayama meeting=2 day=1
202402240610,202406020110,2024-02-24,nakayama,10,mapped,calendar course=nakayama meeting=2 day=1
202402240611,202406020111,2024-02-24,nakayama,11,mapped,calendar course=nakayama meeting=2 day=1
202402240612,202406020112,2024-02-24,nakayama,12,mapped,calendar course=nakayama meeting=2 day=1
202402250901,202409010201,2024-02-25,hanshin,1,mapped,calendar course=hanshin meeting=1 day=2
202402250902,202409010202,2024-02-25,hanshin,2,mapped,calendar course=hanshin meeting=1 day=2
202402250903,202409010203,2024-02-25,hanshin,3,mapped,calendar course=hanshin meeting=1 day=2
202402250904,202409010204,2024-02-25,hanshin,4,mapped,calendar course=hanshin meeting=1 day=2
202402250905,202409010205,2024-02-25,hanshin,5,mapped,calendar course=hanshin meeting=1 day=2
202402250906,202409010206,2024-02-25,hanshin,6,mapped,calendar course=hanshin meeting=1 day=2
202402250907,202409010207,2024-02-25,hanshin,7,mapped,calendar course=hanshin meeting=1 day=2
202402250908,202409010208,2024-02-25,hanshin,8,mapped,calendar course=hanshin meeting=1 day=2
202402250909,202409010209,2024-02-25,hanshin,9,mapped,calendar course=hanshin meeting=1 day=2
202402250910,202409010210,2024-02-25,hanshin,10,mapped,calendar course=hanshin meeting=1 day=2
202402250911,202409010211,2024-02-25,hanshin,11,mapped,calendar course=hanshin meeting=1 day=2
202402250912,202409010212,2024-02-25,hanshin,12,mapped,calendar course=hanshin meeting=1 day=2
202402251001,202410020601,2024-02-25,kokura,1,mapped,calendar course=kokura meeting=2 day=6
202402251002,202410020602,2024-02-25,kokura,2,mapped,calendar course=kokura meeting=2 day=6
202402251003,202410020603,2024-02-25,kokura,3,mapped,calendar course=kokura meeting=2 day=6
202402251004,202410020604,2024-02-25,kokura,4,mapped,calendar course=kokura meeting=2 day=6
202402251005,202410020605,2024-02-25,kokura,5,mapped,calendar course=kokura meeting=2 day=6
202402251006,202410020606,2024-02-25,kokura,6,mapped,calendar course=kokura meeting=2 day=6
202402251007,202410020607,2024-02-25,kokura,7,mapped,calendar course=kokura meeting=2 day=6
202402251008,202410020608,2024-02-25,kokura,8,mapped,calendar course=kokura meeting=2 day=6
202402251009,202410020609,2024-02-25,kokura,9,mapped,calendar course=kokura meeting=2 day=6
202402251010,202410020610,2024-02-25,kokura,10,mapped,calendar course=kokura meeting=2 day=6
202402251011,202410020611,2024-02-25,kokura,11,mapped,calendar course=kokura meeting=2 day=6
202402251012,202410020612,2024-02-25,kokura,12,mapped,calendar course=kokura meeting=2 day=6
202402250601,202406020201,2024-02-25,nakayama,1,mapped,calendar course=nakayama meeting=2 day=2
202402250602,202406020202,2024-02-25,nakayama,2,mapped,calendar course=nakayama meeting=2 day=2
202402250603,202406020203,2024-02-25,nakayama,3,mapped,calendar course=nakayama meeting=2 day=2
202402250604,202406020204,2024-02-25,nakayama,4,mapped,calendar course=nakayama meeting=2 day=2
202402250605,202406020205,2024-02-25,nakayama,5,mapped,calendar course=nakayama meeting=2 day=2
202402250606,202406020206,2024-02-25,nakayama,6,mapped,calendar course=nakayama meeting=2 day=2
202402250607,202406020207,2024-02-25,nakayama,7,mapped,calendar course=nakayama meeting=2 day=2
202402250608,202406020208,2024-02-25,nakayama,8,mapped,calendar course=nakayama meeting=2 day=2
202402250609,202406020209,2024-02-25,nakayama,9,mapped,calendar course=nakayama meeting=2 day=2
202402250610,202406020210,2024-02-25,nakayama,10,mapped,calendar course=nakayama meeting=2 day=2
202402250611,202406020211,2024-02-25,nakayama,11,mapped,calendar course=nakayama meeting=2 day=2
202402250612,202406020212,2024-02-25,nakayama,12,mapped,calendar course=nakayama meeting=2 day=2
202403020901,202409010301,2024-03-02,hanshin,1,mapped,calendar course=hanshin meeting=1 day=3
202403020902,202409010302,2024-03-02,hanshin,2,mapped,calendar course=hanshin meeting=1 day=3
202403020903,202409010303,2024-03-02,hanshin,3,mapped,calendar course=hanshin meeting=1 day=3
202403020904,202409010304,2024-03-02,hanshin,4,mapped,calendar course=hanshin meeting=1 day=3
202403020905,202409010305,2024-03-02,hanshin,5,mapped,calendar course=hanshin meeting=1 day=3
202403020906,202409010306,2024-03-02,hanshin,6,mapped,calendar course=hanshin meeting=1 day=3
202403020907,202409010307,2024-03-02,hanshin,7,mapped,calendar course=hanshin meeting=1 day=3
202403020908,202409010308,2024-03-02,hanshin,8,mapped,calendar course=hanshin meeting=1 day=3
202403020909,202409010309,2024-03-02,hanshin,9,mapped,calendar course=hanshin meeting=1 day=3
202403020910,202409010310,2024-03-02,hanshin,10,mapped,calendar course=hanshin meeting=1 day=3
202403020911,202409010311,2024-03-02,hanshin,11,mapped,calendar course=hanshin meeting=1 day=3
202403020912,202409010312,2024-03-02,hanshin,12,mapped,calendar course=hanshin meeting=1 day=3
202403021001,202410020701,2024-03-02,kokura,1,mapped,calendar course=kokura meeting=2 day=7
202403021002,202410020702,2024-03-02,kokura,2,mapped,calendar course=kokura meeting=2 day=7
202403021003,202410020703,2024-03-02,kokura,3,mapped,calendar course=kokura meeting=2 day=7
202403021004,202410020704,2024-03-02,kokura,4,mapped,calendar course=kokura meeting=2 day=7
202403021005,202410020705,2024-03-02,kokura,5,mapped,calendar course=kokura meeting=2 day=7
202403021006,202410020706,2024-03-02,kokura,6,mapped,calendar course=kokura meeting=2 day=7
202403021007,202410020707,2024-03-02,kokura,7,mapped,calendar course=kokura meeting=2 day=7
202403021008,202410020708,2024-03-02,kokura,8,mapped,calendar course=kokura meeting=2 day=7
202403021009,202410020709,2024-03-02,kokura,9,mapped,calendar course=kokura meeting=2 day=7
202403021010,202410020710,2024-03-02,kokura,10,mapped,calendar course=kokura meeting=2 day=7
202403021011,202410020711,2024-03-02,kokura,11,mapped,calendar course=kokura meeting=2 day=7
202403021012,202410020712,2024-03-02,kokura,12,mapped,calendar course=kokura meeting=2 day=7
202403020601,202406020301,2024-03-02,nakayama,1,mapped,calendar course=nakayama meeting=2 day=3
202403020602,202406020302,2024-03-02,nakayama,2,mapped,calendar course=nakayama meeting=2 day=3
202403020603,202406020303,2024-03-02,nakayama,3,mapped,calendar course=nakayama meeting=2 day=3
202403020604,202406020304,2024-03-02,nakayama,4,mapped,calendar course=nakayama meeting=2 day=3
202403020605,202406020305,2024-03-02,nakayama,5,mapped,calendar course=nakayama meeting=2 day=3
202403020606,202406020306,2024-03-02,nakayama,6,mapped,calendar course=nakayama meeting=2 day=3
202403020607,202406020307,2024-03-02,nakayama,7,mapped,calendar course=nakayama meeting=2 day=3
202403020608,202406020308,2024-03-02,nakayama,8,mapped,calendar course=nakayama meeting=2 day=3
202403020609,202406020309,2024-03-02,nakayama,9,mapped,calendar course=nakayama meeting=2 day=3
202403020610,202406020310,2024-03-02,nakayama,10,mapped,calendar course=nakayama meeting=2 day=3
202403020611,202406020311,2024-03-02,nakayama,11,mapped,calendar course=nakayama meeting=2 day=3
202403020612,202406020312,2024-03-02,nakayama,12,mapped,calendar course=nakayama meeting=2 day=3
202403030901,202409010401,2024-03-03,hanshin,1,mapped,calendar course=hanshin meeting=1 day=4
202403030902,202409010402,2024-03-03,hanshin,2,mapped,calendar course=hanshin meeting=1 day=4
202403030903,202409010403,2024-03-03,hanshin,3,mapped,calendar course=hanshin meeting=1 day=4
202403030904,202409010404,2024-03-03,hanshin,4,mapped,calendar course=hanshin meeting=1 day=4
202403030905,202409010405,2024-03-03,hanshin,5,mapped,calendar course=hanshin meeting=1 day=4
202403030906,202409010406,2024-03-03,hanshin,6,mapped,calendar course=hanshin meeting=1 day=4
202403030907,202409010407,2024-03-03,hanshin,7,mapped,calendar course=hanshin meeting=1 day=4
202403030908,202409010408,2024-03-03,hanshin,8,mapped,calendar course=hanshin meeting=1 day=4
202403030909,202409010409,2024-03-03,hanshin,9,mapped,calendar course=hanshin meeting=1 day=4
202403030910,202409010410,2024-03-03,hanshin,10,mapped,calendar course=hanshin meeting=1 day=4
202403030911,202409010411,2024-03-03,hanshin,11,mapped,calendar course=hanshin meeting=1 day=4
202403030912,202409010412,2024-03-03,hanshin,12,mapped,calendar course=hanshin meeting=1 day=4
202403031001,202410020801,2024-03-03,kokura,1,mapped,calendar course=kokura meeting=2 day=8
202403031002,202410020802,2024-03-03,kokura,2,mapped,calendar course=kokura meeting=2 day=8
202403031003,202410020803,2024-03-03,kokura,3,mapped,calendar course=kokura meeting=2 day=8
202403031004,202410020804,2024-03-03,kokura,4,mapped,calendar course=kokura meeting=2 day=8
202403031005,202410020805,2024-03-03,kokura,5,mapped,calendar course=kokura meeting=2 day=8
202403031006,202410020806,2024-03-03,kokura,6,mapped,calendar course=kokura meeting=2 day=8
202403031007,202410020807,2024-03-03,kokura,7,mapped,calendar course=kokura meeting=2 day=8
202403031008,202410020808,2024-03-03,kokura,8,mapped,calendar course=kokura meeting=2 day=8
202403031009,202410020809,2024-03-03,kokura,9,mapped,calendar course=kokura meeting=2 day=8
202403031010,202410020810,2024-03-03,kokura,10,mapped,calendar course=kokura meeting=2 day=8
202403031011,202410020811,2024-03-03,kokura,11,mapped,calendar course=kokura meeting=2 day=8
202403031012,202410020812,2024-03-03,kokura,12,mapped,calendar course=kokura meeting=2 day=8
202403030601,202406020401,2024-03-03,nakayama,1,mapped,calendar course=nakayama meeting=2 day=4
202403030602,202406020402,2024-03-03,nakayama,2,mapped,calendar course=nakayama meeting=2 day=4
202403030603,202406020403,2024-03-03,nakayama,3,mapped,calendar course=nakayama meeting=2 day=4
202403030604,202406020404,2024-03-03,nakayama,4,mapped,calendar course=nakayama meeting=2 day=4
202403030605,202406020405,2024-03-03,nakayama,5,mapped,calendar course=nakayama meeting=2 day=4
202403030606,202406020406,2024-03-03,nakayama,6,mapped,calendar course=nakayama meeting=2 day=4
202403030607,202406020407,2024-03-03,nakayama,7,mapped,calendar course=nakayama meeting=2 day=4
202403030608,202406020408,2024-03-03,nakayama,8,mapped,calendar course=nakayama meeting=2 day=4
202403030609,202406020409,2024-03-03,nakayama,9,mapped,calendar course=nakayama meeting=2 day=4
202403030610,202406020410,2024-03-03,nakayama,10,mapped,calendar course=nakayama meeting=2 day=4
202403030611,202406020411,2024-03-03,nakayama,11,mapped,calendar course=nakayama meeting=2 day=4
202403030612,202406020412,2024-03-03,nakayama,12,mapped,calendar course=nakayama meeting=2 day=4
